DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Sinalização e Circulação de Veículos e Pedestres,Manutenção de placa com nome de rua,1
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Sinalização e Circulação de Veículos e Pedestres,Manutenção de placas de trânsito,6
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Sinalização e Circulação de Veículos e Pedestres,Manutenção de sinalização horizontal (pintura de solo),4
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Veículos abandonados,Remoção de veículo/carcaça abandonado na via pública,12
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Ônibus,Implantação de abrigo ou ponto de ônibus,2
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Ônibus,"Manutenção, conserto e limpeza de ponto de ônibus",1
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Ônibus,Reativação de um abrigo ou ponto que foi extinto,1
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Ônibus,Remanejamento de ponto de ônibus,3
DESCOMPLICA SÃO MIGUEL PAULISTA,Trânsito e Transporte,Ônibus,SPTrans - Sugestão,1
DESCOMPLICA SÃO MIGUEL PAULISTA,Urgência,Defesa Civil,Rachadura de Edificação,3
DESCOMPLICA SÃO MIGUEL PAULISTA,Urgência,Defesa Civil,Risco de desabamento,1
INTEGRAÇÕES,Animais,Criação inadequada de animais,Denúncia de condições inadequadas de criação,1
INTEGRAÇÕES,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços","Fiscalização de comércio, serviço e indústria   funcionamento e operação",107
INTEGRAÇÕES,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Fiscalização de descarte irregular de entulho e outros resíduos em área pública,4882
INTEGRAÇÕES,Rua e bairro,"Calçadas, guias e postes","Denúncia de calçada particular irregular, danificada ou inexistente",6
INTEGRAÇÕES,Rua e bairro,"Calçadas, guias e postes",Manutenção de calçadas em áreas públicas e praças,7
INTEGRAÇÕES,Rua e bairro,"Calçadas, guias e postes","Manutenção de guias, sarjetas e sarjetões",124
INTEGRAÇÕES,Rua e bairro,Drenagem de água de chuva,"Construção de bueiros, boca de lobo e poços de visita",1
INTEGRAÇÕES,Rua e bairro,Drenagem de água de chuva,Recuperar galerias de águas de chuvas (pluviais),25
INTEGRAÇÕES,Rua e bairro,Drenagem de água de chuva,"Reforma de bueiros, boca de lobo e poços de visita",29
INTEGRAÇÕES,Rua e bairro,Iluminação pública,Reparo de lâmpada,27
INTEGRAÇÕES,Rua e bairro,Iluminação pública,Reparo de poste de luz metálico,1
INTEGRAÇÕES,Rua e bairro,Poluição Sonora - PSIU,Reclamação de poluição sonora - PSIU,75
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Nivelamento de vias de terra,1
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Pavimentação de ruas não asfaltadas,2
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Reclamação de afundamento da pavimentação em vias públicas,79
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Reclamação de má execução do serviço de recapeamento e pavimentação,1
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Tapa-buraco,48584
INTEGRAÇÕES,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Tapa-buraco em faixa exclusiva ou corredor de ônibus,1158
INTEGRAÇÕES,Rua e bairro,"Ruas, vilas, vielas e escadarias",Manutenção de vielas/escadarias,3
INTEGRAÇÕES,Trânsito e Transporte,Eventos,Reclamação de eventos na via,18
INTEGRAÇÕES,Trânsito e Transporte,Sinalização e Circulação de Veículos e Pedestres,Manutenção de placas de trânsito,175
INTEGRAÇÕES,Trânsito e Transporte,Sinalização e Circulação de Veículos e Pedestres,Manutenção de semáforos,13
INTEGRAÇÕES,Trânsito e Transporte,Veículos abandonados,Remoção de veículo/carcaça abandonado na via pública,5390
PORTAL ONLINE,Acessibilidade,Acessibilidade Digital,Selo de Acessibilidade Digital,38
PORTAL ONLINE,Acessibilidade,Acessibilidade em edificações,Fiscalização de acessibilidade em edificações,161
PORTAL ONLINE,Acessibilidade,Instalações físicas e equipamentos acessíveis,Reclamação de falta de cadeira de rodas em supermercado,3
PORTAL ONLINE,Acessibilidade,Instalações físicas e equipamentos acessíveis,Reclamação de falta de mobiliário adequado,29
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Avaliação de local com pernilongo/mosquito,1610
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Denúncia de local com escorpião,710
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Denúncia de local com pombos,840
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Denúncia de local com roedores/ratos,2687
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Reclamação de local com morcego,136
PORTAL ONLINE,Animais,Animais que podem causar doenças e/ou agravos à saúde,Vistoria de colmeia/vespeiro instalado,1514
PORTAL ONLINE,Animais,Animais silvestres,Entrega voluntária de animais silvestres,3
PORTAL ONLINE,Animais,Animais silvestres,Resgate de animais silvestres acidentados ou feridos,27
PORTAL ONLINE,Animais,Animal agressor e/ou invasor,Avaliação de animal agressor em vias públicas,154
PORTAL ONLINE,Animais,Animal agressor e/ou invasor,Avaliação de animal invasor de instituições públicas (cães e gatos),310
PORTAL ONLINE,Animais,Animal em via pública,Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor),77
PORTAL ONLINE,Animais,Animal em via pública,Remoção de animal de grande porte solto,67
PORTAL ONLINE,Animais,Animal em via pública,Remoção de animal morto em via pública,662
PORTAL ONLINE,Animais,Criação inadequada de animais,Denúncia de condições inadequadas de criação,3501
PORTAL ONLINE,Animais,Registro de animais - RGA,Animal encontrado com registro geral do animal (RGA),10
PORTAL ONLINE,Bilhete Único,BU Cobrança Carga e Recarga,Bilhete Único - Falha na recarga,588
PORTAL ONLINE,Bilhete Único,BU Cobrança Carga e Recarga,Comunicação de erro em cobrança de integração (ônibus e metrô ou trem),891
PORTAL ONLINE,Bilhete Único,BU Cobrança Carga e Recarga,Comunicação de ponto de venda de crédito clandestino,111
PORTAL ONLINE,Bilhete Único,BU Cobrança Carga e Recarga,Comunicação de problema em posto de recarga,174
PORTAL ONLINE,Bilhete Único,BU Cobrança Carga e Recarga,Implantação de pontos de venda e recarga em estabelecimentos comerciais,34
PORTAL ONLINE,Bilhete Único,BU Comum,Bilhete Único Comum -  Alteração de nome civil para nome social,36
PORTAL ONLINE,Bilhete Único,BU Comum,Bilhete Único Comum - Alteração de tipo de crédito adquirido,246
PORTAL ONLINE,Bilhete Único,BU Comum,Bilhete Único Comum - Correção de dado cadastral,6573
PORTAL ONLINE,Bilhete Único,BU Comum,Bilhete Único Comum - Solicitação de relatório de utilização ou recarga,1335
PORTAL ONLINE,Bilhete Único,BU Comum,Problemas no cadastro,494
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante - Adequação de modalidade para estudante que trabalha,1354
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante - Apresentação de justificativa após bloqueio por reconhecimento facial,9301
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante - Bloqueio por  GIS,1339
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante - Inclusão de mais um tipo de modalidade (ônibus ou metrô/CPTM) na cota mensal,1498
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante - Liberação de gratuidade mensal,15593
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Cancelamento de revalidação indevida,196
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Comunicação de extravio de bilhete por escola,258
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Correção de dado cadastral,5175
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Inclusão de cotas para quem estuda ou trabalha em duas escolas,3088
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Solicitação de reembolso ou complemento de pagamento indevido,335
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Solicitação de relatório de utilização ou recarga,260
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Suporte ao usuário sobre boleto,892
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor - Suporte às escolas,3400
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor  Alteração de nome civil para nome social,16
PORTAL ONLINE,Bilhete Único,BU Estudante e Professor,Bilhete Único Estudante ou Professor  Alteração de tipo de crédito adquirido,56
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único - Denúncia de uso irregular,42
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único Idoso ou Pessoa com Deficiência - Alteração de nome civil para nome social,93
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único Idoso ou Pessoa com Deficiência - Apresentação de justificativa após bloqueio por reconhecimento facial,934
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único Idoso ou Pessoa com Deficiência - Correção de dado cadastral,270
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único Idoso ou Pessoa com Deficiência - Envio de documento complementar,25
PORTAL ONLINE,Bilhete Único,BU Idoso e PCD,Bilhete Único Idoso ou Pessoa com Deficiência - Solicitação de relatório de utilização ou recarga,93
PORTAL ONLINE,Bilhete Único,Vale Transporte,Loja Virtual  Alterar e-mail no cadastro,12
PORTAL ONLINE,Bilhete Único,Vale Transporte,Loja Virtual  Associar cartão de Bilhete Único a cadastro de funcionário(a),78
PORTAL ONLINE,Bilhete Único,Vale Transporte,Loja Virtual  Transferir créditos de Vale Transporte,183
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Alteração de tipo de crédito adquirido,46
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Correção de dado cadastral,1322
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Reclamação de crédito adquirido e não disponibilizado,333
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Solicitação de reembolso ou complemento de pagamento indevido,284
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Solicitação de relatório de utilização ou recarga,4558
PORTAL ONLINE,Bilhete Único,Vale Transporte,Vale Transporte - Suporte ao usuário sobre boleto,255
PORTAL ONLINE,Canais de Atendimento,Central 156,Central 156 - Elogio,151
PORTAL ONLINE,Canais de Atendimento,Central 156,Central 156 - Reclamação,1308
PORTAL ONLINE,Canais de Atendimento,Central 156,Central 156 - Sugestão,536
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - Butantã,Descomplica SP Butantã - Elogio,3
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - Butantã,Descomplica SP Butantã - Reclamação,3
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - Campo Limpo,Descomplica SP Campo Limpo - Reclamação,2
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - Campo Limpo,Descomplica SP Campo Limpo - Sugestão,1
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - Santana/Tucuruvi,Descomplica SP Santana/Tucuruvi - Reclamação,1
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - São Miguel,Descomplica SP São Miguel Paulista - Elogio,14
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - São Miguel,Descomplica SP São Miguel Paulista - Reclamação,55
PORTAL ONLINE,Canais de Atendimento,Descomplica SP - São Miguel,Descomplica SP São Miguel Paulista - Sugestão,18
PORTAL ONLINE,Canais de Atendimento,Portal SP156,Corrigir cadastro no Portal SP156,45
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denunciar atendimento irregular dos conselhos tutelares,7
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denunciar negligência e abandono de criança ou adolescente,536
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denunciar violência e discriminação contra jovens,11
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denunciar violência física e maus tratos de criança ou adolescente,442
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denunciar violência psicológica e bullying com crianças e adolescentes,7
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denúncia de exploração sexual de crianças e adolescentes,23
PORTAL ONLINE,Cidadania e assistência social,"Criança, adolescente e jovem",Denúncia de trabalho infantil,123
PORTAL ONLINE,Cidadania e assistência social,Crimes contra a vida,Denunciar apologia e incitação a crimes contra a vida,1
PORTAL ONLINE,Cidadania e assistência social,Crimes contra a vida,Denunciar violação de direitos cometidos durante a ditadura,2
PORTAL ONLINE,Cidadania e assistência social,Crimes contra a vida,Denunciar violência e discriminação em equipamentos e serviços públicos,24
PORTAL ONLINE,Cidadania e assistência social,Drogas,Denunciar violência e discriminação contra pessoa usuária de drogas,6
PORTAL ONLINE,Cidadania e assistência social,Imigrante,Denunciar dificuldade de acesso a direitos e serviços públicos,13
PORTAL ONLINE,Cidadania e assistência social,Imigrante,Denunciar trabalho escravo,23
PORTAL ONLINE,Cidadania e assistência social,Imigrante,Denunciar tráfico de pessoas,12
PORTAL ONLINE,Cidadania e assistência social,Imigrante,Denunciar violência e discriminação contra imigrante,3
PORTAL ONLINE,Cidadania e assistência social,LGBTI,Denunciar violência e discriminação contra pessoa LGBTI,5
PORTAL ONLINE,Cidadania e assistência social,LGBTI,Denúncia de tráfico e exploração sexual de população LGBTI,1
PORTAL ONLINE,Cidadania e assistência social,LGBTI,Programa Transcidadania - Inscrição,2
PORTAL ONLINE,Cidadania e assistência social,LGBTI,Programa Transcidadania - Reclamações e Denúncias,51
PORTAL ONLINE,Cidadania e assistência social,Leve Leite,Leve leite - Denúncia de venda ou desvio do leite,3
PORTAL ONLINE,Cidadania e assistência social,Mulher,Denunciar exploração sexual,8
PORTAL ONLINE,Cidadania e assistência social,Mulher,Denunciar violência contra mulher,17
PORTAL ONLINE,Cidadania e assistência social,Outras reclamações e denúncias,Reclamação do Atendimento nos Serviços da Secretaria de Assistência Social - SMADS,67
PORTAL ONLINE,Cidadania e assistência social,Pessoa desaparecida,Solicitar apoio para busca de pessoa desaparecida,8
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Denunciar abuso financeiro e econômico de pessoa idosa,25
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Denunciar omissão de cuidados e abandono de pessoa idosa,49
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Denunciar violência física e maus tratos de pessoa idosa,247
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Denúncia de humilhação e discriminação,55
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Denúncia de violência psicológica ou omissão de cuidados de pessoa idosa,93
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Jogos Municipais da Pessoa Idosa,1
PORTAL ONLINE,Cidadania e assistência social,Pessoa idosa,Universidade Aberta para Pessoa Idosa,2
PORTAL ONLINE,Cidadania e assistência social,População ou pessoa em situação de rua,Denunciar irregularidade nos serviços para população em situação de rua,342
PORTAL ONLINE,Cidadania e assistência social,População ou pessoa em situação de rua,Denunciar violência e discriminação contra pessoa em situação de rua,5
PORTAL ONLINE,Cidadania e assistência social,População ou pessoa em situação de rua,Denúncia de discriminação contra pessoa em situação de rua,10
PORTAL ONLINE,Cidadania e assistência social,População ou pessoa em situação de rua,Serviço Especializado de Abordagem Social às Pessoas em Situação de Rua - SEAS,3761
PORTAL ONLINE,Cidadania e assistência social,População ou pessoa em situação de rua,Serviços de Acolhida às Pessoas em Situação de Rua,72
PORTAL ONLINE,Cidadania e assistência social,Programa Ação Jovem,Programa Ação Jovem -  Denúncia de cadastramento/recebimento de benefício indevido,1
PORTAL ONLINE,Cidadania e assistência social,Programa Ação Jovem,Programa Ação Jovem - Reclamação de mau atendimento nos postos de atendimento,3
PORTAL ONLINE,Cidadania e assistência social,Programa Ação Jovem,Programa Ação Jovem - Reclamação de problemas com o benefício,2
PORTAL ONLINE,Cidadania e assistência social,Programa Bolsa Família,Programa Bolsa Família -  Denúncia de cadastramento/recebimento de benefício indevido,54
PORTAL ONLINE,Cidadania e assistência social,Programa Bolsa Família,Programa Bolsa Família - Reclamação de mau atendimento nos postos de atendimento,18
PORTAL ONLINE,Cidadania e assistência social,Programa Bolsa Família,Programa Bolsa Família - Reclamação de problemas com o benefício,108
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Cidadã,Programa Renda Cidadã -  Denúncia de cadastramento/recebimento de benefício indevido,3
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Cidadã,Programa Renda Cidadã - Reclamação de mau atendimento nos postos de atendimento,1
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Cidadã,Programa Renda Cidadã - Reclamação de problemas com o benefício,23
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Mínima,Programa Renda Mínima -  Denúncia de cadastramento/recebimento de benefício indevido,2
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Mínima,Programa Renda Mínima - Reclamação de mau atendimento nos postos de atendimento,8
PORTAL ONLINE,Cidadania e assistência social,Programa Renda Mínima,Programa Renda Mínima - Reclamação de problemas com o benefício,27
PORTAL ONLINE,Cidadania e assistência social,Programa de Erradicação do Trabalho Infantil (PETI),Programa de Erradicação do Trabalho Infantil (PETI) - Reclamação de mau atendimento nos postos de atendimento,4
PORTAL ONLINE,Cidadania e assistência social,"Questões raciais, étnicas e religiosas",Denunciar intolerância religiosa,4
PORTAL ONLINE,Cidadania e assistência social,"Questões raciais, étnicas e religiosas",Denunciar racismo,7
PORTAL ONLINE,Comércio e serviços,Comida de rua e foodtruck,Fiscalização de comida de rua e foodtruck,408
PORTAL ONLINE,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços",Fiscalização de comida de rua,70
PORTAL ONLINE,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços","Fiscalização de comércio, serviço e indústria   funcionamento e operação",10199
PORTAL ONLINE,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços",Fiscalização de licença de funcionamento de indústrias,1002
PORTAL ONLINE,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços",Fiscalização de licença de funcionamento de posto de combustível,8
PORTAL ONLINE,Comércio e serviços,"Estabelecimentos comerciais, indústrias e serviços",Fiscalização em estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã,1306
PORTAL ONLINE,"Cultura, esporte e lazer",Fomento a criação artística,Fomento ao circo - Inscrever projetos,105
PORTAL ONLINE,"Cultura, esporte e lazer",Instalações esportivas,Instalação e manutenção de campo de futebol em área municipal,151
PORTAL ONLINE,"Cultura, esporte e lazer",WiFi Livre SP,WiFi Livre SP - Reclamação de problemas na conexão,71
PORTAL ONLINE,"Cultura, esporte e lazer",WiFi Livre SP,WiFi Livre SP - Sugestão de localidade para a instalação,203
PORTAL ONLINE,Documentos e licenças,Desapropriação,Dúvidas sobre desapropriações,36
PORTAL ONLINE,Documentos e licenças,Processos administrativos,Vistas de processos,5
PORTAL ONLINE,Educação,Alimentação escolar,Alimentação escolar - Reclamar sobre alimentação nas unidades,61
PORTAL ONLINE,Educação,Alimentação escolar,Alimentação escolar - Sugerir cardápio,5
PORTAL ONLINE,Educação,CEUS,Denúncia de ausência de segurança no CEU,9
PORTAL ONLINE,Educação,Comunicação,Comunicado de erros no portal da Secretaria de Educação,13
PORTAL ONLINE,Educação,Comunicação,Sugestões de conteúdo para o Portal da Secretaria de Educação,18
PORTAL ONLINE,Educação,Leve Leite,Entrega do Leve Leite,5
PORTAL ONLINE,Educação,Leve Leite,Leve Leite - Denúncia de venda ou desvio de leite,15
PORTAL ONLINE,Educação,Leve Leite,Leve Leite - Reclamação de não entrega do leite,363
PORTAL ONLINE,Educação,Leve Leite,Leve leite- - Reclamação de não entrega do leite,81
PORTAL ONLINE,Educação,Material e uniforme escolar,Material Escolar - Reclamar de atraso ou erro na entrega,25
PORTAL ONLINE,Educação,Material e uniforme escolar,Uniforme Escolar - Reclamar de atraso na entrega,58
PORTAL ONLINE,Educação,Material e uniforme escolar,Uniforme escolar -  Reclamar de erro no tamanho do uniforme recebido,9
PORTAL ONLINE,Educação,Má conduta de funcionários,Denúncia de má conduta de profissionais da educação,187
PORTAL ONLINE,Educação,Má conduta de funcionários,Denúncia de má conduta de profissionais nos CEUs ou escolas,7
PORTAL ONLINE,Educação,Má conduta de funcionários,Reclamação de mau atendimento na escola ou na secretaria,12
PORTAL ONLINE,Educação,Transporte escolar,Reclamação de conduta inadequada do motorista,1
PORTAL ONLINE,Educação,Transporte escolar,Reclamação do veículo escolar,1
PORTAL ONLINE,Educação,Transporte escolar,Reclamações do transporte escolar,8
PORTAL ONLINE,Educação,Unidades escolares,Denunciar irregularidades em creches conveniadas,74
PORTAL ONLINE,Educação,Unidades escolares,Denunciar má conduta de profissionais da educação,31
PORTAL ONLINE,Finanças,Agendamento eletrônico,Agendamento Eletrônico  Fale com a Fazenda,1559
PORTAL ONLINE,Finanças,Autos de Infração,Autos de Infração - Fale com a Fazenda,57
PORTAL ONLINE,Finanças,CADIN - Cadastro Informativo Municipal,CADIN - Fale com a Fazenda,156
PORTAL ONLINE,Finanças,CCM - Cadastro de Contribuintes Mobiliários,CCM (Cadastro de Contribuintes Mobiliários) - Inscrição através do Empreenda Fácil,3
PORTAL ONLINE,Finanças,CCM - Cadastro de Contribuintes Mobiliários,CCM (Cadastro de Contribuintes Mobiliários)  Fale com a Fazenda,2866
PORTAL ONLINE,Finanças,CPOM - Cadastro de Prestadores de serviços de Outro Município,CPOM - Fale com a Fazenda,367
PORTAL ONLINE,Finanças,Certidões,Emissão de Certidões - Fale com a Fazenda,699
PORTAL ONLINE,Finanças,Consulta de débitos e DUC,DUC - Fale com a Fazenda,11
PORTAL ONLINE,Finanças,Devoluções e Restituições,Devoluções e Restituições  Fale com a Fazenda,17
PORTAL ONLINE,Finanças,ISS - Imposto Sobre Serviços,ISS - Fale com a Fazenda,803
PORTAL ONLINE,Finanças,ITBI -  Imposto sobre a Transmissão de Bens Imóveis,ITBI - Fale com a Fazenda,269
PORTAL ONLINE,Finanças,Nota do Milhão,Nota do Milhão - Fale com a Fazenda,1467
PORTAL ONLINE,Finanças,Parcelamento de tributos,Parcelamento de Tributos - Fale com a Fazenda,96
PORTAL ONLINE,Finanças,Senha Web,Senha Web - Fale com a Fazenda,371
PORTAL ONLINE,Finanças,Taxas mobiliárias,Taxas Mobiliárias  Fale com a Fazenda,425
PORTAL ONLINE,Finanças,Vista de Processos - Secretaria Municipal da Fazenda,Vista de Processos Administrativos na Secretaria Municipal da Fazenda,32
PORTAL ONLINE,Lixo e limpeza,Aterro sanitário,Denúncia de descarte irregular de lixo no aterro sanitário,3
PORTAL ONLINE,Lixo e limpeza,Coleta de lixo domiciliar,Denúncia de colocação de lixo domiciliar fora do horário de coleta,1427
PORTAL ONLINE,Lixo e limpeza,Coleta de lixo domiciliar,Denúncia de pessoa ateando fogo no lixo,42
PORTAL ONLINE,Lixo e limpeza,Coleta de lixo domiciliar,Instalação de contêiner para coleta de lixo domiciliar,314
PORTAL ONLINE,Lixo e limpeza,Coleta de lixo domiciliar,Reclamações sobre coleta de lixo domiciliar,2326
PORTAL ONLINE,Lixo e limpeza,Coleta de lixo domiciliar,Remoção de contêiner para coleta de lixo domiciliar,76
PORTAL ONLINE,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Denúncia de estabelecimento gerador de resíduos de saúde não cadastrado,42
PORTAL ONLINE,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Manutenção de caminhão de lixo,14
PORTAL ONLINE,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Manutenção de contêiner de resíduos do serviço de saúde,8
PORTAL ONLINE,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Reclamações sobre coleta de resíduos de serviços de saúde,87
PORTAL ONLINE,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Selo de identificação de estabelecimento gerador de resíduos de saúde  1ª e 2ª via,153
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Ausência de coleta do contêiner para coleta seletiva,70
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Denúncia de colocação de lixo reciclável fora do horário de coleta,28
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Implantação de coleta porta-porta,356
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Instalação de contêiner para coleta seletiva,243
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Manutenção do contêiner de coleta seletiva,12
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Reclamações sobre coleta seletiva,467
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Remoção do contêiner de coleta seletiva,6
PORTAL ONLINE,Lixo e limpeza,Coleta seletiva,Roubo do contêiner de coleta seletiva,3
PORTAL ONLINE,Lixo e limpeza,Conduta de funcionários,Conduta de funcionários - Elogio,13
PORTAL ONLINE,Lixo e limpeza,Conduta de funcionários,Denúncia de má conduta dos funcionários (motoristas /coletores),243
PORTAL ONLINE,Lixo e limpeza,Conduta de funcionários,Denúncia de má conduta dos funcionários de limpeza,122
PORTAL ONLINE,Lixo e limpeza,Ecoponto,Reclamações sobre ecoponto,80
PORTAL ONLINE,Lixo e limpeza,Entulho e caçambas de entulho,Denúncia de caçamba de entulho,28
PORTAL ONLINE,Lixo e limpeza,Feira Livre,Fiscalização de feira livre,809
PORTAL ONLINE,Lixo e limpeza,Feira Livre,Reclamação de falta de limpeza de ruas após a feira,291
PORTAL ONLINE,Lixo e limpeza,Ferro velho,Denúncia de ferro velho irregular,304
PORTAL ONLINE,Lixo e limpeza,"Grande gerador de resíduos (serviço, comércio, indústria)",Denúncia de grande gerador de resíduos colocando lixo na coleta normal,1229
PORTAL ONLINE,Lixo e limpeza,Lixeiras Públicas,Conserto de lixeira,774
PORTAL ONLINE,Lixo e limpeza,Lixeiras Públicas,Instalação e remoção de lixeira,4461
PORTAL ONLINE,Lixo e limpeza,Lixeiras Públicas,Limpar lixeiras públicas,447
PORTAL ONLINE,Lixo e limpeza,Lixão clandestino,Denúncia de lixão clandestino,349
PORTAL ONLINE,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Denúncia de caçamba de entulho de obra/construção,1734
PORTAL ONLINE,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Fiscalização de descarte irregular de entulho e outros resíduos em área pública,4817
PORTAL ONLINE,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Remoção de entulho em via pública,24096
PORTAL ONLINE,Lixo e limpeza,Publicidade e poluição visual,Denúncia de panfletagem irregular,54
PORTAL ONLINE,Lixo e limpeza,Publicidade e poluição visual,Fiscalização de publicidade irregular,432
PORTAL ONLINE,Lixo e limpeza,Publicidade e poluição visual,Remoção de propaganda irregular,524
PORTAL ONLINE,Lixo e limpeza,Reciclagem,Denúncia de reciclagem irregular,25642
PORTAL ONLINE,Lixo e limpeza,Remoção de grandes objetos,Cata Bagulho - Reclamação de não retirada de material,1274
PORTAL ONLINE,Lixo e limpeza,Remoção de grandes objetos,Remoção de grandes objetos em vias públicas,10793
